sample_id,split,target,group_hash,source_stems,representative,image,mask
c14854f4705263a4,train,0,c14854f4705263a43557fe2deb680c8389302547033799fb3ae9da0b09860d36,caries_0_2937,caries_0_2937,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\c14854f4705263a4.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\c14854f4705263a4.png
3b0866b56c9a7a49,train,0,3b0866b56c9a7a496341f4fb7519ae0478c024ef1d5ca15f05f63cdcef8e0f6d,caries_0_2198,caries_0_2198,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\3b0866b56c9a7a49.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\3b0866b56c9a7a49.png
7531114fbabe2f22,train,0,7531114fbabe2f227f13d9de32227c0ae4107cb97876fbe047ce479f4c430655,caries_0_2404,caries_0_2404,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\7531114fbabe2f22.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\7531114fbabe2f22.png
be387b06ef90cceb,train,0,be387b06ef90cceb7a94df5399f3bfaec04b2e33158eb4af90fe70fb761f7a35,gingivitis_(105),gingivitis_(105),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\be387b06ef90cceb.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\be387b06ef90cceb.png
96354c9c9aff1569,train,0,96354c9c9aff1569dc905b3569d9615d72f35116814b77f4aa6ffed2469aba78,gingivitis_(169),gingivitis_(169),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\96354c9c9aff1569.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\96354c9c9aff1569.png
28b2453ee1c28189,train,0,28b2453ee1c281892d8084d1f35f656513d414cd9dfcae3bde33a4eca4fafec8,gingivitis_(108),gingivitis_(108),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\28b2453ee1c28189.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\28b2453ee1c28189.png
fad9bb3a3112729d,train,0,fad9bb3a3112729d0838dcc8cbf1b5703f9fa7b8927b45f80dc0b682ad041ea4,caries_0_279,caries_0_279,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\fad9bb3a3112729d.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\fad9bb3a3112729d.png
c4226cde8408ae02,train,0,c4226cde8408ae02a5ec58ffa743985dc9a2649eed76a18bfceaf905d1e5a1e3,caries_0_7334,caries_0_7334,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\c4226cde8408ae02.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\c4226cde8408ae02.png
7a686cb374eb92d1,train,0,7a686cb374eb92d18271f40bdd844098bef18b751a5c418ee8fa35b6e877ac81,caries_0_8481,caries_0_8481,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\7a686cb374eb92d1.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\7a686cb374eb92d1.png
c8b8987c96af01ad,train,0,c8b8987c96af01ad1353d5396f876e102c70f0accae50b6452762a8820d57881,caries_0_4654,caries_0_4654,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\c8b8987c96af01ad.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\c8b8987c96af01ad.png
fb26ab3194d4b4a4,train,0,fb26ab3194d4b4a4804d86cfe7dec531e426282b9bfcb3b26ece85df80bbd195,42,42,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\fb26ab3194d4b4a4.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\fb26ab3194d4b4a4.png
b9b7562eaf068e2a,train,0,b9b7562eaf068e2a84baa32d09e535c975c9d3c3b73e8d9485b9836e464cda31,gingivitis_(1254),gingivitis_(1254),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\b9b7562eaf068e2a.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\b9b7562eaf068e2a.png
54d3b130b78a10e7,train,0,54d3b130b78a10e7e96888f863cf31e4ce71423d6e8f0db3148575ddd1eb459a,caries_0_3802,caries_0_3802,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\54d3b130b78a10e7.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\54d3b130b78a10e7.png
95631916d1af1fdb,train,0,95631916d1af1fdbefaa2484aafe5913a80efd4c652f5ae52e5d05abf62023a3,caries_0_6776,caries_0_6776,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\95631916d1af1fdb.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\95631916d1af1fdb.png
74dd36b3b394891c,train,0,74dd36b3b394891ceb97fe7a57b3487110ad4dc300e10738f60caf189a4aed47,caries_0_1062,caries_0_1062,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\74dd36b3b394891c.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\74dd36b3b394891c.png
bb010e75fe065df7,train,0,bb010e75fe065df7891c52c0be36855d5698e0084b7059d2acbfb7f0dc9aa3a6,caries_0_1183,caries_0_1183,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\bb010e75fe065df7.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\bb010e75fe065df7.png
d31e02f045f91a5d,train,0,d31e02f045f91a5d3fd6de72e13d274b4f435aa159aec279ea1830146f5b058c,gingivitis_(1629),gingivitis_(1629),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\d31e02f045f91a5d.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\d31e02f045f91a5d.png
7423f873f1260b6f,train,0,7423f873f1260b6f75101feb193abc1271a1afb5a6c59768b7586738145901c2,caries_0_3890,caries_0_3890,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\7423f873f1260b6f.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\7423f873f1260b6f.png
bb9432a60ccc75d7,train,0,bb9432a60ccc75d73e722162934f057ef1de96e96532f6e2818de8a9723565fd,caries_0_5016,caries_0_5016,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\bb9432a60ccc75d7.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\bb9432a60ccc75d7.png
afc4f24c625c5e39,train,0,afc4f24c625c5e3948d9f6f9a66e86f750c5d422634412c7ee8a289999253a10,153;153(1),153,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\afc4f24c625c5e39.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\afc4f24c625c5e39.png
575991815b546e98,train,0,575991815b546e985ce5b44784fdfde80ed94a74caad467f44efbe9a0eadbaa5,caries_0_4019,caries_0_4019,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\575991815b546e98.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\575991815b546e98.png
d46bccbe0582d1fc,train,0,d46bccbe0582d1fcd239409215f787715a579df42ff9a46d5e42f92b3b16a25c,gingivitis_(1181),gingivitis_(1181),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\d46bccbe0582d1fc.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\d46bccbe0582d1fc.png
53b4059417c91ff5,train,0,53b4059417c91ff5a17be9b09fd1c8d1df53bcb8e63aff84d319a616bcf231d9,caries_0_6933,caries_0_6933,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\53b4059417c91ff5.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\53b4059417c91ff5.png
7b8596740c8b8940,train,0,7b8596740c8b89409d3a072686eae7eb2f7170236cc4e144a40488d92c9e66e4,caries_0_2291,caries_0_2291,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\7b8596740c8b8940.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\7b8596740c8b8940.png
0cc78e612f77fa61,train,0,0cc78e612f77fa61a24b99b75f9d6f02333d04525300e266b9c0ca64c0c4da0a,gingivitis_(651),gingivitis_(651),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\0cc78e612f77fa61.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\0cc78e612f77fa61.png
163bf0b22ed5b875,train,0,163bf0b22ed5b875425a7fef149a504ce45047c3ef1151f97c6205b80a18bb4e,caries_0_2703,caries_0_2703,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\163bf0b22ed5b875.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\163bf0b22ed5b875.png
6fffe2464fd046d4,train,0,6fffe2464fd046d468d4a8a5abb06b27ade28adc95df734e45af4f17a3c6a030,gingivitis_(1118);gingivitis_(1275),gingivitis_(1118),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\6fffe2464fd046d4.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\6fffe2464fd046d4.png
1f450fda54ba152c,train,0,1f450fda54ba152c99d4adb6f450241c12618c51737760fb6d5289ba1274e29d,caries_0_1009,caries_0_1009,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\1f450fda54ba152c.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\1f450fda54ba152c.png
615802916c9b5989,train,0,615802916c9b59892baa195c2abb23eca41bdf34cc78d1e7f423554c65386743,gingivitis_(1213),gingivitis_(1213),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\615802916c9b5989.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\615802916c9b5989.png
731c132e8b3853c5,train,0,731c132e8b3853c58f7d4739b2f3d729578086b69ec52f2f06a09577cc7bca3e,caries_0_5332,caries_0_5332,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\731c132e8b3853c5.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\731c132e8b3853c5.png
88a0d3b5d80adf9d,train,0,88a0d3b5d80adf9de559fbb7b4198ce9b025105a2cf5d47cd6f5197c237c73f4,caries_0_1963,caries_0_1963,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\88a0d3b5d80adf9d.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\88a0d3b5d80adf9d.png
f7ba1319d4c518b6,train,0,f7ba1319d4c518b6f42c4e2fa014a5a38e06b8b24adecb110c87d13198a5e50e,caries_0_1597,caries_0_1597,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\f7ba1319d4c518b6.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\f7ba1319d4c518b6.png
f1ece6d02e84a766,train,0,f1ece6d02e84a7668b8ae9fa487f409458fe88d4b41f364b9b03bf593c50f597,gingivitis_(1349);gingivitis_(1524),gingivitis_(1349),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\f1ece6d02e84a766.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\f1ece6d02e84a766.png
5a5d74c18bcd2692,train,0,5a5d74c18bcd269254df1b70c29a945672245c07dea909a43ecb087a03170880,caries_0_8783,caries_0_8783,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\5a5d74c18bcd2692.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\5a5d74c18bcd2692.png
ba10598d0d3418f4,train,0,ba10598d0d3418f42dd1924e1d9b90919b6616e2477c99153e69a4bbe7023116,caries_0_7899,caries_0_7899,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\ba10598d0d3418f4.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\ba10598d0d3418f4.png
5830e76a5b372856,train,0,5830e76a5b37285612d36c0cff7e06ca7a16691f12591a926e78d1f78b26a8cc,gingivitis_(176),gingivitis_(176),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\5830e76a5b372856.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\5830e76a5b372856.png
78ce596825bfbc36,train,0,78ce596825bfbc36e4517b622dd8a945d7e5fdce527463068c46f9e6ff4562ca,gingivitis_(1350),gingivitis_(1350),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\78ce596825bfbc36.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\78ce596825bfbc36.png
3d748fafec8e3b1c,train,0,3d748fafec8e3b1cfcb9614418e9331f0ce2008035da34a7b98ff9506d62e3e7,caries_0_5211,caries_0_5211,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\3d748fafec8e3b1c.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\3d748fafec8e3b1c.png
1015d0a2f1864c52,train,0,1015d0a2f1864c52a6de1e5f62091122174169df2c7e60028e19694a2fa356a7,caries_0_2470,caries_0_2470,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\1015d0a2f1864c52.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\1015d0a2f1864c52.png
c94ac14d0c955634,train,0,c94ac14d0c95563432f4208b1d43324f5693b8d921b56d597507ad21430916a9,gingivitis_(1689);gingivitis_(1731),gingivitis_(1689),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\c94ac14d0c955634.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\c94ac14d0c955634.png
1489af8f68dd6248,train,0,1489af8f68dd62486367a2c2527892e561b7a64386c9fa90e56a6e11f5eae721,gingivitis_(387);gingivitis_(388),gingivitis_(387),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\1489af8f68dd6248.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\1489af8f68dd6248.png
fb32552168951b57,train,0,fb32552168951b579264e328cead12758c9125ded50390e66f463c86bb288965,caries_0_4772,caries_0_4772,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\fb32552168951b57.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\fb32552168951b57.png
3d28b08244c81a1e,train,0,3d28b08244c81a1e8287da24ec269685918b8c2a2ec2a8e50048a2b6c1b88bc3,gingivitis_(542),gingivitis_(542),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\3d28b08244c81a1e.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\3d28b08244c81a1e.png
b8f02d96b8f5d8b0,train,0,b8f02d96b8f5d8b06d820b9c6690c69f0f73104ea82f2eadc7744d27d40b4e37,caries_0_2013,caries_0_2013,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\b8f02d96b8f5d8b0.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\b8f02d96b8f5d8b0.png
71406310d2c0f5b1,train,0,71406310d2c0f5b15e50394c9530c5a7aa8e8317c8a71c7275b566b8e892424d,gingivitis_(1219),gingivitis_(1219),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\71406310d2c0f5b1.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\71406310d2c0f5b1.png
1caa3738c3dc5ada,train,0,1caa3738c3dc5ada75a869371eb86aa106cfdd734fe6e3de1cff9c35f0862c54,caries_0_2549,caries_0_2549,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\1caa3738c3dc5ada.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\1caa3738c3dc5ada.png
177ad7cad35d7239,train,0,177ad7cad35d72396025c8807b475462fbe043dd295d48606d284d0661649c75,caries_0_535,caries_0_535,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\177ad7cad35d7239.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\177ad7cad35d7239.png
3cba391404fc099f,train,0,3cba391404fc099fa1f4c104cca0b001b76fe6d1cae5aaea876530970f2823d5,gingivitis_(1375);gingivitis_(1536),gingivitis_(1375),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\3cba391404fc099f.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\3cba391404fc099f.png
8ca81c428442ef70,train,0,8ca81c428442ef70ce987e6f913c79a4603bd2ece86f8a2feae0a54e14881d9e,caries_0_4884,caries_0_4884,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\8ca81c428442ef70.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\8ca81c428442ef70.png
d19711fab1ad0042,train,0,d19711fab1ad0042ab14699d3be4710843762db0dc272f59294afe7760b7dbe1,caries_0_3540,caries_0_3540,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\d19711fab1ad0042.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\d19711fab1ad0042.png
24c339bf83135caf,train,0,24c339bf83135cafa74beba46608d42e2a0a104306e63d265590cdd810496c81,caries_0_8847,caries_0_8847,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\24c339bf83135caf.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\24c339bf83135caf.png
403e99be94f66304,train,0,403e99be94f6630444021cf53d9b625b313724ebf0c9941c992b5354202a6eee,gingivitis_(2331),gingivitis_(2331),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\403e99be94f66304.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\403e99be94f66304.png
63662c65067dad0a,train,0,63662c65067dad0ad452b4c726aa1aadf746f7da9e583b7507c18c7297aa4779,caries_0_5256,caries_0_5256,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\63662c65067dad0a.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\63662c65067dad0a.png
f7094312c375c41a,train,0,f7094312c375c41a9ed9e448ebd1926125062971b79c0d12700556519f8b779f,caries_0_7214,caries_0_7214,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\f7094312c375c41a.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\f7094312c375c41a.png
5a269221bfe9f820,train,0,5a269221bfe9f8204d0d66334ab55112b5ec3b14ec359414b80b74d9117e633e,caries_0_1319,caries_0_1319,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\5a269221bfe9f820.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\5a269221bfe9f820.png
c55c2390c4979671,train,0,c55c2390c49796710d310ab7f21505b048698d7ee21e6656dc07c639d75018d0,gingivitis_(2330),gingivitis_(2330),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\c55c2390c4979671.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\c55c2390c4979671.png
38e089361631eb62,train,0,38e089361631eb62e6ab2d102fbc0e59bbf17ca652ee74a4ae795d8ee371e9f5,caries_0_3156,caries_0_3156,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\38e089361631eb62.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\38e089361631eb62.png
5111acd4797e08db,train,0,5111acd4797e08dbf8272c1108e9fecedd673352b0f38ac950d4729646524ae9,caries_0_6329,caries_0_6329,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\5111acd4797e08db.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\5111acd4797e08db.png
3fb34f3b09ed2138,train,0,3fb34f3b09ed2138606872ddfc436428d1e7a6a16854a485c076ee2f9df6565a,caries_0_7676,caries_0_7676,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\3fb34f3b09ed2138.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\3fb34f3b09ed2138.png
c2337bb54ecefa89,train,0,c2337bb54ecefa89af02e4fa3f81adfd71d940d60cde6141e88bbda48adb6969,gingivitis_(1639);gingivitis_(1751),gingivitis_(1639),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\c2337bb54ecefa89.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\c2337bb54ecefa89.png
eee5df7228422f34,train,0,eee5df7228422f340d2ddab0e93b6628adecd8d0b7032aac93292bd998293dee,gingivitis_(2247),gingivitis_(2247),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\eee5df7228422f34.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\eee5df7228422f34.png
f6e425ed3220804c,train,0,f6e425ed3220804ce9a0bd5f39a00a213ebe52d0f70da9ed8a9561bfa48f1c34,caries_0_3593,caries_0_3593,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\f6e425ed3220804c.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\f6e425ed3220804c.png
e184f2328ef839c7,train,0,e184f2328ef839c7e9a21616eea7dd1f24fa6f2e91798686f8cd5e3ebcdabb1a,gingivitis_(1369),gingivitis_(1369),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\e184f2328ef839c7.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\e184f2328ef839c7.png
cfc87999e14d89f7,train,0,cfc87999e14d89f74bc514e7eb2c9afd9486134c57b38d4705f84a8c46686938,caries_0_3892,caries_0_3892,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\cfc87999e14d89f7.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\cfc87999e14d89f7.png
a881cb8d299c07a3,train,0,a881cb8d299c07a34ae15da4f037061b9658f36b7ce8124ba97a2bcf73fc2791,gingivitis_(391),gingivitis_(391),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\a881cb8d299c07a3.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\a881cb8d299c07a3.png
dd1e03c532789094,train,0,dd1e03c532789094078eb550460f5da9e92d38babce74513a6e445dfe92e29c1,caries_0_5184,caries_0_5184,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\dd1e03c532789094.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\dd1e03c532789094.png
2a51128a772fdf89,train,0,2a51128a772fdf898c5aa272ce1041658dfffbe3ff0104867109e4394c4b1a81,gingivitis_(1436),gingivitis_(1436),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\2a51128a772fdf89.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\2a51128a772fdf89.png
9b8403e1809ce72f,train,0,9b8403e1809ce72f7bcdde35a662e3f91fa681eb4b7599d866dc9634a4cb930d,gingivitis_(1057);gingivitis_(1105);gingivitis_(1105)(1);gingivitis_(1187);gingivitis_(1193);gingivitis_(1269),gingivitis_(1057),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\9b8403e1809ce72f.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\9b8403e1809ce72f.png
577fd4b6b0fa6a69,train,0,577fd4b6b0fa6a697fddd82c7d34b90006fb3ab97cde9f4618a02576ec16576e,caries_0_9934,caries_0_9934,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\577fd4b6b0fa6a69.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\577fd4b6b0fa6a69.png
c59375a01e1712d1,train,0,c59375a01e1712d107fd74be1f03fe163f5e3648cf759cc2e5e5741323b30d60,gingivitis_(1903),gingivitis_(1903),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\c59375a01e1712d1.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\c59375a01e1712d1.png
552aa58e01889648,train,0,552aa58e0188964858c3a9534fda72a53448af7e4e2c8125fa2f3a71ef4b9a89,caries_0_4617,caries_0_4617,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\552aa58e01889648.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\552aa58e01889648.png
9d42a7d562759f6f,train,0,9d42a7d562759f6f33c05e124a20271de92620409cdb4073f9f47a9c36afeb69,caries_0_424,caries_0_424,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\9d42a7d562759f6f.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\9d42a7d562759f6f.png
f0a824b4f9bb838d,train,0,f0a824b4f9bb838d33f3217aa61408dc175058893c0c0efc695f311ed1486088,gingivitis_(1253),gingivitis_(1253),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\f0a824b4f9bb838d.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\f0a824b4f9bb838d.png
f40fe312c3a6d9d4,train,0,f40fe312c3a6d9d4a80e83a132c73e6249074302c39a8c9777360d9ad5a1b711,caries_0_2774,caries_0_2774,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\f40fe312c3a6d9d4.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\f40fe312c3a6d9d4.png
b5b895609a36d424,train,0,b5b895609a36d424c7da2383ec4aa5ea4aa0e92d302ef5e2b44a7b4e61f7cb99,caries_0_7002,caries_0_7002,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\b5b895609a36d424.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\b5b895609a36d424.png
21e566e5a256e56c,train,0,21e566e5a256e56c85c6d2fc204a8d85bdb74cafdd1d1e9991a84bf6cbd6ab52,caries_0_2088,caries_0_2088,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\21e566e5a256e56c.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\21e566e5a256e56c.png
0f4db3635a2fe59f,train,0,0f4db3635a2fe59f6aa43cdf5e2dc5a2c1ec867342bc4f02db73908b4df73406,gingivitis_(403);gingivitis_(437);gingivitis_(514),gingivitis_(403),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\0f4db3635a2fe59f.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\0f4db3635a2fe59f.png
